Sample,Species,GroundArboreal,Native/Alien,DateCollectedStart,DateCollectedEnd,Place,MuseumBerlese,Disturbance,HabitatCategory,LocLatitude,LocLongitude,CollectorShort,Year
5043,Solenopsis.geminata,G,native,29-Aug-93,29-Aug-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
5044,Solenopsis.invicta,G,alien,29-Aug-93,29-Aug-93,Wekiva Springs SP,museum,,FW,28.736474,-81.479603,Z. Prusak,1993
5099,Camponotus.nearcticus,A,native,12-Sep-93,12-Sep-93,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1993
5122,Aphaenogaster.fulva,G,native,26-Sep-93,26-Sep-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
5122,Discothyrea.testacea,G,native,26-Sep-93,26-Sep-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
5122,Eurhopalothrix.floridana,G,native,26-Sep-93,26-Sep-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
5122,Leptogenys.manni,G,native,26-Sep-93,26-Sep-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
5122,Strumigenys.louisianae,G,native,26-Sep-93,26-Sep-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
5122,Strumigenys.rogeri,G,alien,26-Sep-93,26-Sep-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
5215,Forelius.pruinosus,G,native,25-Oct-93,25-Oct-93,Wekiva Springs SP,museum,,FW,28.736474,-81.479603,Z. Prusak,1993
5251,Hypoponera.opaciceps,G,alien,26-Oct-93,26-Oct-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
5256,Pheidole.dentigula,G,native,4-Nov-93,4-Nov-93,Wekiva Springs SP,museum,,,28.736474,-81.479603,Nancy Deyrup,1993
5265,Proceratium.silaceum,G,native,20-Nov-93,20-Nov-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
5788,Prenolepis.imparis,G,native,15-Feb-95,15-Feb-95,Withlacoochie NF,museum,,SH,28.77132,-82.384573,M. Deyrup,1995
5788,Strumigenys.ornata,G,native,15-Feb-95,15-Feb-95,Withlacoochie NF,museum,,SH,28.77132,-82.384573,M. Deyrup,1995
5788,Strumigenys.talpa,G,native,15-Feb-95,15-Feb-95,Withlacoochie NF,museum,,SH,28.77132,-82.384573,M. Deyrup,1995
5789,Discothyrea.testacea,G,native,15-Feb-95,15-Feb-95,Withlacoochie NF,museum,,SH,28.77132,-82.384573,M. Deyrup,1995
5789,Pheidole.navigans,G,alien,15-Feb-95,15-Feb-95,Withlacoochie NF,museum,,SH,28.77132,-82.384573,M. Deyrup,1995
5789,Strumigenys.talpa,G,native,15-Feb-95,15-Feb-95,Withlacoochie NF,museum,,SH,28.77132,-82.384573,M. Deyrup,1995
5807,Stigmatomma.pallipes,G,native,19-Feb-95,19-Feb-95,Wekiva Springs SP,museum,,SH,28.726334,-81.477053,"Lloyd R. Davis, Jr.",1995
5839,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5839,Pheidole.dentigula,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5839,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5840,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5840,Nylanderia.faisonensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5840,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5841,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5841,Pheidole.dentigula,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5842,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5842,Strumigenys.ornata,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5843,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5843,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5844,Aphaenogaster.miamiana/carolinensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5844,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5844,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5845,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5845,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5846,Aphaenogaster.miamiana/carolinensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5846,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5846,Nylanderia.faisonensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5846,Pheidole.dentigula,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5847,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5847,Pheidole.dentata,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5847,Pheidole.dentigula,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5848,Strumigenys.ornata,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5849,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5849,Nylanderia.faisonensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5849,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5849,Strumigenys.ornata,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5850,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5850,Nylanderia.parvula,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5850,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5850,Strumigenys.ornata,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5851,Aphaenogaster.miamiana/carolinensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5851,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5851,Pheidole.dentata,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5851,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5852,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5852,Nylanderia.parvula,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5853,Aphaenogaster.miamiana/carolinensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5853,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5853,Nylanderia.faisonensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5853,Pheidole.dentigula,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5853,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5854,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5854,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5855,Crematogaster.minutissima,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5855,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5855,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5856,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5857,Aphaenogaster.miamiana/carolinensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5857,Nylanderia.faisonensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5857,Pheidole.dentigula,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5857,Strumigenys.ornata,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5858,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5858,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5858,Strumigenys.ornata,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5859,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5859,Pheidole.dentigula,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5859,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5860,Aphaenogaster.miamiana/carolinensis,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5860,Hypoponera.opacior,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5860,Pheidole.dentata,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5860,Solenopsis.diplo,G,NA,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5860,Strumigenys.ornata,G,native,4-Apr-95,4-Apr-95,Withlacoochie NF,berlese,S,H,28.637333,-82.336167,M. Deyrup,1995
5942,Formica.archboldi,G,native,23-Sep-95,23-Sep-95,Withlacoochie NF,museum,,SH,28.631326,-82.257789,M. Deyrup,1995
5942,Odontomachus.brunneus,G,native,23-Sep-95,23-Sep-95,Withlacoochie NF,museum,,SH,28.631326,-82.257789,M. Deyrup,1995
6017,Eurhopalothrix.floridana,G,native,1996,1996,Collier-Seminole SP,museum,,,25.994697,-81.59252,,1996
6324,Cryptopone.gilva,G,native,17-Feb-98,17-Feb-98,Wekiva Springs SP,museum,U,H,28.736474,-81.479603,M. Deyrup,1998
6324,Lasius.americanus,G,native,17-Feb-98,17-Feb-98,Wekiva Springs SP,museum,U,H,28.736474,-81.479603,M. Deyrup,1998
6325,Camponotus.decipiens,G,native,17-Feb-98,17-Feb-98,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1998
6325,Cardiocondyla.obscurior,G,alien,17-Feb-98,17-Feb-98,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1998
6325,Nylanderia.bourbonica,G,alien,17-Feb-98,17-Feb-98,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1998
6325,Prenolepis.imparis,G,native,17-Feb-98,17-Feb-98,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1998
6325,Solenopsis.invicta,G,alien,17-Feb-98,17-Feb-98,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1998
6325,Wasmannia.auropunctata,G,alien,17-Feb-98,17-Feb-98,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1998
6431,Camponotus.castaneus,G,native,11-Sep-98,11-Sep-98,Goethe NF,museum,,H,29.3,-82.625,M. Deyrup,1998
6629,Monomorium.sp.,G,NA,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6629,Pheidole.bilimeki,G,alien,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6629,Solenopsis.diplo,G,NA,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6631,Brachymyrmex.depilis,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6631,Nylanderia.concinna,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6633,Brachymyrmex.depilis,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6633,Pheidole.flavens,G,alien,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6635,Brachymyrmex.depilis,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6637,Nylanderia.concinna,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6637,Pheidole.bilimeki,G,alien,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6637,Pheidole.flavens,G,alien,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6639,Brachymyrmex.depilis,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6639,Nylanderia.concinna,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6639,Pheidole.bilimeki,G,alien,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6640,Pheidole.bilimeki,G,alien,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6640,Solenopsis.diplo,G,NA,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6641,Hypoponera.opacior,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6641,Pheidole.navigans,G,alien,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,berlese,U,H,25.94037,-81.469241,M. Deyrup,2001
6642,Brachymyrmex.depilis,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,museum,U,H,25.997607,-81.405582,M. Deyrup,2001
6642,Camponotus.decipiens,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,museum,U,H,25.997607,-81.405582,M. Deyrup,2001
6642,Hypoponera.opacior,G,native,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,museum,U,H,25.997607,-81.405582,M. Deyrup,2001
6642,Monomorium.sp.,G,NA,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,museum,U,H,25.997607,-81.405582,M. Deyrup,2001
6642,Pheidole.bilimeki,G,alien,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,museum,U,H,25.997607,-81.405582,M. Deyrup,2001
6642,Pheidole.flavens,G,alien,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,museum,U,H,25.997607,-81.405582,M. Deyrup,2001
6642,Solenopsis.diplo,G,NA,27-Jan-01,27-Jan-01,Fakahatchee Strand Preserve SP,museum,U,H,25.997607,-81.405582,M. Deyrup,2001
6644,Brachymyrmex.depilis,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,FW,29.3,-82.625,M. Deyrup,2001
6644,Discothyrea.testacea,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,FW,29.3,-82.625,M. Deyrup,2001
6644,Pheidole.navigans,G,alien,31-Jan-01,31-Jan-01,Goethe NF,museum,,FW,29.3,-82.625,M. Deyrup,2001
6644,Solenopsis.diplo,G,NA,31-Jan-01,31-Jan-01,Goethe NF,museum,,FW,29.3,-82.625,M. Deyrup,2001
6644,Stigmatomma.pallipes,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,FW,29.3,-82.625,M. Deyrup,2001
6644,Strumigenys.ornata,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,FW,29.3,-82.625,M. Deyrup,2001
6646,Pheidole.dentigula,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,S,29.31,-82.608333,M. Deyrup,2001
6646,Strumigenys.dietrichi,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,S,29.31,-82.608333,M. Deyrup,2001
6646,Strumigenys.talpa,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,S,29.31,-82.608333,M. Deyrup,2001
6647,Aphaenogaster.fulva,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6647,Crematogaster.minutissima,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6647,Hypoponera.opacior,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6647,Odontomachus.brunneus,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6647,Pheidole.bilimeki,G,alien,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6647,Pheidole.dentigula,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6647,Pheidole.navigans,G,alien,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6647,Solenopsis.diplo,G,NA,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6647,Strumigenys.brevisetosa,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6647,Strumigenys.louisianae,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6647,Strumigenys.talpa,G,native,31-Jan-01,31-Jan-01,Goethe NF,museum,,H,29.316667,-82.616667,M. Deyrup,2001
6748,Pheidole.dentigula,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6748,Solenopsis.diplo,G,NA,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6748,Strumigenys.ornata,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6749,Hypoponera.opacior,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6749,Pheidole.dentigula,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6750,Hypoponera.opacior,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6750,Nylanderia.parvula,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6750,Solenopsis.diplo,G,NA,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6751,Solenopsis.diplo,G,NA,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6752,Solenopsis.diplo,G,NA,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6753,Hypoponera.opacior,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6753,Solenopsis.diplo,G,NA,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6754,Solenopsis.diplo,G,NA,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6754,Strumigenys.ornata,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6755,Solenopsis.diplo,G,NA,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6756,Solenopsis.diplo,G,NA,5-Dec-01,5-Dec-01,Withlacoochie NF,berlese,,S,28.686212,-82.493044,M. Deyrup,2001
6757,Hypoponera.opacior,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,museum,,S,28.686212,-82.493044,M. Deyrup,2001
6757,Nylanderia.parvula,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,museum,,S,28.686212,-82.493044,M. Deyrup,2001
6757,Pheidole.dentigula,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,museum,,S,28.686212,-82.493044,M. Deyrup,2001
6757,Solenopsis.diplo,G,NA,5-Dec-01,5-Dec-01,Withlacoochie NF,museum,,S,28.686212,-82.493044,M. Deyrup,2001
6757,Strumigenys.ornata,G,native,5-Dec-01,5-Dec-01,Withlacoochie NF,museum,,S,28.686212,-82.493044,M. Deyrup,2001
6847,Formica.archboldi,G,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Nylanderia.arenivaga,G,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Nylanderia.parvula,G,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Pheidole.bilimeki,G,alien,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Pheidole.dentata,G,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Pheidole.dentigula,G,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Pheidole.metallescens,G,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Pheidole.morrisii,G,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Pseudomyrmex.ejectus,A,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Pseudomyrmex.gracilis,A,alien,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Pseudomyrmex.pallidus,A,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Solenopsis.picta,A,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Strumigenys.ornata,G,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Strumigenys.talpa,G,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6847,Trachymyrmex.septentrionalis,G,native,11-May-02,11-May-02,Withlacoochie NF,museum,,SH,28.716667,-82.499941,M. Deyrup,2002
6852,Strumigenys.clypeata,G,native,26-Oct-02,26-Oct-02,Osceola NF,museum,,H,30.283333,-82.473,M. Deyrup,2002
6877,Camponotus.decipiens,G,native,4-Oct-03,4-Oct-03,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,2003
6877,Monomorium.pharaonis,G,alien,4-Oct-03,4-Oct-03,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,2003
7255,Hypoponera.opacior,G,native,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7256,Strumigenys.louisianae,G,native,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7257,Hypoponera.opaciceps,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7257,Pheidole.navigans,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7257,Strumigenys.eggersi,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
